INI20030780	INI20030780_baseline	INI20030780_LIVER
1.0691834779773	-0.0117682	-0.020779
1.23692390446562	0.0534977	0.0695309
1.04802050255205	-0.0481827	-0.0259218
1.45558718761584	0.0444336	0.0459281
1.16033434729611	-0.0858027	-0.112472
1.14803717199563	0.00853891	0.0265087
1.00893921194362	-0.0716665	-0.101716
0.848868055556721	-0.120073	-0.113747
1.10160779764791	0.044978	0.0326528
0.655445313375934	-0.0207579	-0.0733763
1.52496875580765	-0.0605123	-0.0495371
1.15152094432351	-0.0367982	-0.0365182
1.02352948254375	-0.135808	-0.131254
1.0159550549871	-0.0557531	-0.0560678
0.983201437156782	-0.156982	-0.159241
1.38829236378256	-0.0193854	-0.0525914
1.06471073699243	-0.0676494	-0.0632569
1.61601622779422	0.0873944	0.0595702
1.68488166705393	0.0333203	0.0126943
0.38079686169267	-0.123744	-0.0854511
1.24444273687965	-0.0509944	-0.0546624
1.40583895719286	0.0132502	0.0257644
1.23547147138531	-0.0139234	-0.0134646
0.859508717775171	-0.148484	-0.154329
0.946246888873574	-0.0970381	-0.0516411
1.57339614108684	0.0451971	0.0277154
0.926241062727323	-0.0919676	-0.0685512
1.2922583691933	-0.0430393	-0.0515245
0.60267527739587	0.0168929	0.0245652
1.40192161700559	-0.0558535	-0.0681832
0.687631999871835	0.0294347	0.0229894
1.09359974684457	-0.0309425	-0.0380894
1.14851572876661	0.00399846	-0.00145085
1.37219543674039	0.0617807	0.0431041
1.21846725047639	-0.0189486	-0.0287971
0.859085258103376	0.0819896	0.097215
1.21905844174398	-0.0711404	-0.0375242
1.60298438460933	-0.0888897	-0.102672
0.796605888928175	-0.141805	-0.183281
1.53126013137008	-0.0462369	-0.057
0.987308219109435	-0.0721276	-0.116489
1.47704872438835	0.0241711	0.02492
1.03425152950772	0.0427023	0.0620852
1.52038809560059	0.0407108	0.0208054
1.35222038078614	-0.0366399	-0.0549705
0.736206670020392	-0.0592573	-0.0469953
0.791634127274599	-0.0291719	-0.0265545
0.988053098101046	-0.232955	-0.263928
0.400787518557053	-0.0504304	-0.0685769
1.05709560846518	-0.14142	-0.121877
1.2038727993256	0.0724714	0.0260531
1.64109523230479	-0.0836924	-0.0518264
1.24875494709783	0.0567107	0.0355832
1.20177038077074	0.0173464	0.00245824
1.43651207728051	-0.0887811	-0.0848662
0.851432159525659	-0.159219	-0.172848
1.54862577303734	-0.00677387	-0.00461339
0.666803205220343	-0.0421659	-0.104787
1.04204193717972	-0.0782036	-0.0616793
1.37270240760042	0.0163017	0.0159967
1.18019227566053	-0.00778132	-0.00711908
1.31237867816972	0.0847559	0.071441
1.12167756159911	-0.0501375	-0.0931956
1.05813745610239	-0.0340484	-0.0581289
1.03175998168027	-0.163139	-0.202102
1.02496574849981	0.061813	0.0478365
0.964318700884737	0.0669945	0.0437117
1.35325450704169	-0.0676034	-0.0912032
1.35397957164952	-0.133926	-0.152699
1.06263962820929	-0.0222027	-0.0218773
1.2947271675944	-0.0260901	-0.0249063
0.857389623953994	-0.0243381	-0.063187
0.887891257352457	0.0222796	0.0268265
0.789820067820206	-0.0141479	-0.0322917
1.21431909638008	0.0390555	0.0395663
1.23051735954805	-0.00744299	-0.00845002
1.12837924880763	-0.0354314	-0.00976881
1.01920826588084	-0.0794662	-0.0746336
1.16938135955632	0.0770637	0.102372
1.47017584510059	0.0205117	-0.00624726
1.09225881469593	-0.158147	-0.131303
0.90300283754722	-0.150724	-0.185938
1.1229796451164	0.0231638	0.0123463
1.38812017868024	-0.0557929	-0.0976882
