INI20030780	INI20030780_baseline	INI20030780_BLOOD	INI20030780_LIVER	INI20030780_LUNG	INI20030780_KIDNEY	INI20030780_all
1.21639532432449	0.00360086	0.0019624	-0.00828878	0.017709	0.00808291	-0.0199783
0.830235835110482	-0.0477693	-0.066769	-0.0867096	-0.0624287	-0.0555228	-0.0617269
1.52909515975156	0.0485615	0.0410227	0.0296865	0.0690394	0.0892154	0.0427945
1.33157414891966	-0.0885483	-0.0807648	-0.106683	-0.110762	-0.0978343	-0.132955
1.2345989978677	0.0895779	0.0691036	0.0511342	0.0817712	0.0734692	0.0486981
1.14898849599318	0.00789844	0.0269422	-0.0218579	0.0311344	0.0495476	0.000498293
1.44973853367643	0.0947344	0.0778056	0.0987866	0.119132	0.130212	0.0799113
1.38027628879433	-0.0478531	-0.0703117	-0.100874	-0.05067	-0.053512	-0.0885815
0.812262661450107	-0.204596	-0.174881	-0.229241	-0.170509	-0.179411	-0.246738
1.41876155125739	0.106515	0.109589	0.0524011	0.107444	0.138266	0.085688
1.33447461239009	-0.0331519	-0.0297409	-0.0572334	-0.0283561	-0.0315967	-0.0618471
1.11481366800612	-0.0696303	-0.0580292	-0.0985963	-0.110849	-0.0835453	-0.122213
0.741937344729377	0.0644494	0.0413696	0.00530055	0.0462982	0.044626	0.0267783
1.58062683057998	-0.029716	-0.00499448	-0.0536165	-0.00319279	0.00477803	-0.0399562
1.55645898764321	-0.0481395	-0.0407545	-0.0505288	-0.0406749	-0.0355899	-0.0701501
1.78271872457591	0.0830562	0.0850275	0.0673788	0.0897469	0.0726762	0.0790062
1.07141236874146	-0.0562174	-0.0541009	-0.0971586	-0.0749028	-0.0763468	-0.0877522
1.2380843339547	0.139461	0.162137	0.0974428	0.150396	0.163863	0.115587
1.25675498976491	-0.0514456	-0.0409862	-0.058122	-0.0174484	-0.0514261	-0.0763699
1.16734521734102	0.0796205	0.0859752	0.0574641	0.0594744	0.0814712	0.0490938
1.35609285238677	0.0749012	0.0545783	-0.00254745	0.0493684	0.0563044	0.0538028
1.31628280051926	0.064921	0.0469007	0.0214947	0.0604704	0.0330524	0.0356102
1.23750428753473	0.0939123	0.0867332	0.0788801	0.0784693	0.100492	0.0481706
1.40019726628888	0.012394	0.0327393	0.0206914	0.0357057	0.0310275	-0.00141145
1.18417817699776	-0.0196182	-0.00942598	-0.0443696	-0.00783865	-0.00527626	-0.0307791
0.911881023385455	0.00607293	-0.0164488	-0.0417688	-0.00489321	-0.0159705	-0.0191739
1.46394960568549	0.0241415	0.0374683	0.0136503	0.00607903	0.00906239	0.000274089
1.50585359617753	-0.0954545	-0.0808525	-0.104121	-0.105457	-0.0590358	-0.133173
1.13365763041091	0.0183017	-0.0259841	-0.0332407	-0.0233196	-0.0281497	-0.0221871
1.37674894827636	0.116918	0.101857	0.0569435	0.0980049	0.116511	0.0939544
1.3356933478261	0.0139697	0.0154624	0.0180812	0.0163594	-0.0193564	-0.0216568
1.16689379608452	-0.0875917	-0.0857346	-0.113996	-0.0876846	-0.0815189	-0.115331
0.970778917158225	0.0896363	0.0867309	0.0564404	0.0811029	0.0717705	0.0792124
0.933737645477876	-0.0509765	-0.0315138	-0.0845104	-0.0494326	-0.0439721	-0.0708339
1.22023977678981	0.10533	0.0861771	0.0509197	0.0686603	0.0450508	0.0591672
1.09158767373115	-0.0671559	-0.0597556	-0.119476	-0.0711167	-0.0558343	-0.0736766
0.894862784460535	0.0627714	0.0623706	0.0330652	0.0681754	0.0630336	0.0261318
1.34602046198195	0.0974377	0.0972067	0.041492	0.0563254	0.066603	0.0825061
0.618962282370569	0.0279221	0.03829	0.0300165	0.0267676	0.0382315	-0.012601
1.64093657949347	0.00592405	-0.0215706	-0.0431483	-0.00260286	0.00788169	-0.0226929
1.25219137659641	0.063739	0.0507125	0.0321253	0.0501122	0.0448013	0.0255322
1.13365763041091	-0.0448742	-0.0324374	-0.0805422	-0.0422857	-0.0530908	-0.0538485
0.856540727468381	-0.0596577	-0.0700024	-0.0914878	-0.0940497	-0.0966617	-0.107316
1.05674808456941	-0.0315788	-0.0296551	-0.101613	-0.0727278	-0.0655505	-0.0725366
1.35531955682046	0.0946996	0.104214	0.0716253	0.0944373	0.0811699	0.0552024
1.3180155203666	0.0234157	0.039303	0.00934202	0.0643173	0.0438676	0.00663444
0.85526603003638	-0.0289569	-0.0397108	-0.0724526	-0.0486492	-0.0269089	-0.0687684
0.817133160340936	-0.0815528	-0.0798597	-0.0845125	-0.0743665	-0.0832072	-0.114246
1.42921940583692	-0.0195541	-0.018399	-0.0744645	-0.0364003	-0.034826	-0.0350096
1.03282854812211	0.0684075	0.0814905	0.0357189	0.0567817	0.0953441	0.0346005
1.48885094944498	-0.0731589	-0.0557537	-0.0825692	-0.0581347	-0.0618057	-0.099023
1.47940915036078	-0.116955	-0.0876542	-0.142626	-0.0963451	-0.107128	-0.13004
1.34103545471428	0.146408	0.132082	0.106636	0.134438	0.124656	0.0828146
1.3777580300976	-0.0799828	-0.0567551	-0.112579	-0.0911699	-0.0899288	-0.0722411
0.947401726899208	0.00472484	-0.00741286	-0.0716284	-0.0277267	-0.0182731	-0.0461724
1.29527496273272	0.0434573	0.0380239	-0.0093366	0.0284861	0.00412789	0.0236451
0.95743267520533	-0.0200759	-0.0162166	-0.0643196	-0.0212434	-0.0204685	-0.065318
1.27256559579155	0.0140864	0.0182624	-0.0373868	0.0131317	0.0211553	-0.0107283
1.03140353897466	-0.0180259	-0.00671816	-0.0266874	-0.0238575	-0.0387549	-0.0648155
0.862467925176649	0.0694663	0.0674329	0.0585325	0.0808994	0.0758649	0.0478368
1.25047463797736	0.0509203	0.0100216	8.01524e-05	0.0165079	0.0404544	-0.00424849
1.44832975203934	0.0431575	0.0420487	0.0251957	0.0339376	0.0530086	0.00364717
0.985070247268981	-0.136576	-0.142219	-0.171267	-0.153526	-0.158665	-0.194964
1.15820438587036	-0.0103339	-0.0151491	-0.0537798	-0.0349229	-0.00800189	-0.0468045
1.0719260234056	-0.172257	-0.155255	-0.199836	-0.188152	-0.174456	-0.170788
1.11645220679644	0.0565053	0.0733986	0.0498918	0.0763054	0.0550539	0.0470515
1.00576573830176	0.0390168	0.0371024	-0.016224	0.00172817	0.00578575	0.0165727
1.12102588350501	0.0295406	0.0139504	-0.000184791	0.0259287	0.0276806	0.00681356
0.816249377693929	-0.0870755	-0.105701	-0.120909	-0.104679	-0.117583	-0.126045
1.4080558529014	0.0405118	0.00506305	-0.00796572	0.0529756	0.0431581	0.0150955
