INI1003063	INI1003063_baseline	INI1003063_LUNG
0.617903930131004	-0.0222098	-0.038858
0.781081081081081	0.000488333	-0.00817405
0.613013698630137	0.00112837	-0.0165852
0.826388888888889	0.00353622	-0.0208501
0.77910447761194	-0.0363745	-0.0468055
0.716925771168735	-0.0354693	-0.0482705
0.77788156174108	-0.0401877	-0.0536908
0.850666666666667	0.0205727	0.00868769
0.789719626168224	-0.0123157	-0.0292248
0.82716049382716	0.0215352	0.0126589
0.797222222222222	-0.00664384	-0.0163213
0.77692566054635	-0.00641445	-0.0253943
0.838951310861423	-0.00765256	-0.0107696
0.807511737089202	0.0151375	-0.0148837
0.828080229226361	0.0149076	-0.000259863
0.699738903394256	0.00304947	-0.014384
0.778065386546185	-0.0066996	-0.0344014
0.858333333333333	-0.0296574	-0.0393599
0.794461489631824	0.00405085	-0.00394298
0.748792270531401	-0.00532152	-0.0120815
0.78606154198124	0.00254615	-0.00725985
0.297839506172839	0.00585013	0.00400405
0.766917293233083	-0.0334391	-0.0441335
0.675373134328358	-0.0126845	-0.032794
0.808259587020649	-0.0174595	-0.0359171
0.796363636363636	-0.0488515	-0.0578215
0.796111965734624	-0.0164216	-0.0213193
1.0	-0.0165162	-0.0300544
0.472049689440994	-0.00319334	-0.016329
0.749034749034749	-0.0269993	-0.0410261
0.867403314917127	-0.00831379	-0.0259084
0.779025399952617	-0.0197582	-0.02624
0.835526315789474	-0.00016824	-0.0183304
0.854251012145749	-0.0426499	-0.0525641
0.829330422125182	-0.00536614	-0.0252275
0.366863905325444	-0.0125896	-0.0294431
0.787878787878788	-0.0248751	-0.0282875
0.726688102893891	-0.0436922	-0.0527776
0.702576112412178	-0.012781	-0.0256075
0.864	-0.0347312	-0.0545724
0.788300835654596	-0.022434	-0.045957
0.806916426512968	-0.027704	-0.0269411
0.793269230769231	-0.00716696	-0.014499
0.817647058823529	0.0115503	-0.00762331
0.743119266055046	-0.0003177	-0.00799088
0.784313725490196	-0.0237628	-0.0270594
0.752380952380953	-0.022565	-0.0377883
0.641350210970464	-0.0172657	-0.0306611
0.864553314121037	-0.0157046	-0.0254814
0.716475095785441	-0.0216552	-0.0285075
0.735171455050973	-0.0145803	-0.0283559
0.772251308900524	-0.0041064	-0.0291653
0.742160278745645	-0.00132633	-0.0186134
0.77180569347898	0.0023024	-0.0164073
0.738888888888889	-0.0180261	-0.0293415
0.444444444444444	0.00165296	-0.01252
0.770142180094787	-0.0106466	-0.0270864
0.8	-0.00710894	-0.01157
0.75	0.000414352	-0.0094604
0.734426229508197	-0.0148347	-0.0195936
0.768888888888889	-0.0290297	-0.040466
0.697674418604651	-0.00422627	-0.0208448
0.834601646218357	-0.0217288	-0.0305532
0.875816993464052	-0.021215	-0.0344778
0.816725978647687	-0.0178164	-0.0226799
0.821428571428572	-0.00875091	-0.0148332
0.888888888888889	0.0058482	-0.0148675
0.76382183908046	-0.0142477	-0.0336369
0.742753623188406	0.0190026	0.00452009
0.855140186915888	-0.0138561	-0.0347523
0.796381578947369	-0.00469807	-0.0273726
0.819047619047619	-0.0175354	-0.0394791
0.683333333333333	-0.0198585	-0.0312486
0.755784061696658	-0.000893954	-0.0205342
0.790769230769231	-0.0250519	-0.0445168
0.796875	-0.0115445	-0.0153971
0.778169014084507	0.0128714	-0.00346829
0.622950819672131	0.0159638	-0.0100083
0.796296296296296	-0.0116777	-0.0177479
0.779026217228465	-0.0135722	-0.0247116
0.822222222222222	-0.0167782	-0.0200704
0.708287895310796	0.00906101	-0.00269492
0.76980198019802	-0.0178435	-0.0307247
0.776536312849162	0.00221043	-0.0209043
0.752976190476191	-0.00885727	-0.0144095
0.761467889908257	-0.0214169	-0.047105
0.539589442815249	0.0049448	-0.0354697
0.657142857142857	-0.022122	-0.0358039
0.788079470198675	-0.0195131	-0.027642
0.785879505110274	0.00108372	-0.00913349
0.731707317073171	0.000423455	-0.0251267
0.816216216216216	-0.0354335	-0.0533041
0.611940298507463	-0.036285	-0.0492309
0.799270072992701	-0.024766	-0.0373115
0.792452830188679	-0.0344242	-0.041698
0.789473684210527	-0.0117938	-0.0284221
0.815672229894743	-0.0337616	-0.0373152
0.825842696629213	-0.0173857	-0.0267679
0.734042553191489	-0.00218368	-0.0190019
0.827004219409283	0.00842394	-0.0023681
0.770562770562771	-0.0138832	-0.0185693
0.731016458289186	-0.022798	-0.0385809
0.82484076433121	-0.0228677	-0.0304679
0.793371775793651	-0.0463791	-0.0555039
0.815899581589958	-0.0237955	-0.0401411
0.832460732984293	-0.0247257	-0.0428623
0.78100648688344	-0.0151722	-0.0229279
0.778625954198473	-0.0345381	-0.0574202
0.780722891566265	-0.0179913	-0.0244094
0.75	-0.0127789	-0.0326525
0.841373537979912	-0.00935619	-0.0283451
0.798913043478261	-0.0213345	-0.025753
0.854251012145749	-0.00366424	-0.0104909
1.0	-0.00700884	-0.0203228
0.816666666666667	-0.0165101	-0.0382539
0.813636363636364	-0.00305017	-0.0258235
0.742728714965627	-0.0270461	-0.0386664
0.769028871391076	-0.015469	-0.0360351
0.826731988700342	-0.0081388	-0.0252354
0.404699738903394	-0.0476386	-0.0635069
0.775811209439528	0.00483483	-0.0097782
0.716666666666667	-0.0139854	-0.0273253
0.806962025316456	-0.0191686	-0.0405556
0.698198198198198	-0.000154738	-0.0125132
0.851851851851852	0.00643036	-0.00101067
0.820069204152249	-0.0313987	-0.0417283
0.935672514619883	0.0050916	-0.000873243
0.669603524229075	-0.00631567	-0.0310773
0.764309764309764	0.023114	0.000994877
0.59344262295082	-0.00987911	-0.0304215
0.78740157480315	-0.0251301	-0.0450617
0.738351254480287	-0.0238351	-0.0270472
0.677852348993289	0.00142467	-0.0249985
0.766570242102929	-0.0245797	-0.0182122
1.0	-0.00594501	-0.0226307
0.845161290322581	-0.0338847	-0.0431458
0.871951219512195	-0.0074684	-0.0241818
0.825471698113208	-0.0140813	-0.0244064
0.893700787401575	-0.00326758	-0.0184591
0.445849236641221	-0.0277446	-0.0470936
0.850981595092025	0.0052986	-0.0164916
0.737556561085973	-0.0242555	-0.0420196
0.863157894736842	-0.00560624	-0.0153291
0.80245797181078	-0.0140365	-0.0162133
0.777044639947866	-0.00898746	-0.0252432
0.745454545454545	-0.0208169	-0.0331475
0.745317760942761	-0.0232236	-0.0348144
0.620795107033639	-0.00596781	-0.0253879
0.752818676217005	-0.00562504	-0.0200743
0.767857142857143	-0.00825047	-0.0285749
0.850393700787402	-0.011512	-0.02409
0.727520435967302	-0.00220409	-0.0199385
0.736870673552357	-0.0368815	-0.0577946
0.841726618705036	-0.018999	-0.0391106
0.717331206804891	-0.00797332	-0.00683733
0.925373134328358	0.00339371	-0.0130525
0.784375	-0.0256103	-0.0330636
0.77319587628866	-0.0132761	-0.0227844
0.801401869158879	0.0150125	-0.0136472
0.851239669421488	0.0209746	0.0117265
0.465703971119134	-0.00968188	-0.0240782
0.949152542372881	-0.0197286	-0.0336596
0.748538011695907	-0.00663454	-0.0112602
0.730891599834331	-0.0252177	-0.0382214
0.817663817663818	0.0209829	0.00363306
0.852604729000216	-0.0109741	-0.0263942
0.812977099236641	-0.0116831	-0.0193375
0.740963855421687	-0.0257943	-0.0465928
0.832740213523132	0.00634445	-0.00739174
0.853470437017995	-0.00508547	-0.0129635
0.724358974358974	-0.0194079	-0.0312429
0.798136645962733	0.00515126	-0.016567
0.713467048710602	-0.0144788	-0.0409235
0.541284403669725	-0.0245391	-0.0427033
0.816902204635387	-0.0150005	-0.0188222
0.598901098901099	0.0063897	-0.0106282
0.829383886255924	-0.00744523	-0.0202358
0.737804878048781	-0.032742	-0.0404735
0.476510067114094	-0.0185402	-0.0312766
0.79212962962963	-0.00970965	-0.0230827
0.733009708737864	-0.0310344	-0.0481208
0.975490196078431	-0.0181134	-0.0343728
0.936507936507936	-0.0131595	-0.024793
0.756849315068493	-0.027352	-0.0273664
0.755764389998322	-0.0315489	-0.0444267
0.718631178707224	-0.0250859	-0.0287989
0.797494780793319	0.00203951	-0.00628621
0.803921568627451	-0.00777428	-0.0258944
0.633825944170772	-0.00571233	-0.0196564
0.776536312849162	-0.0116674	-0.0274193
0.678321678321678	-0.02227	-0.0412323
0.754716981132076	0.00784059	-0.00676346
0.815153301886793	-0.0194299	-0.0411702
0.848258706467662	-0.0220692	-0.0263083
0.542424242424243	-0.0176394	-0.0251698
0.832148305546475	-0.0276315	-0.0301557
0.571484071484071	-0.00520191	-0.0208706
0.688581314878893	-0.0164001	-0.0273394
0.61214953271028	-0.0382941	-0.0517789
0.817805383022774	-0.0104868	-0.00903298
0.824832351148141	-0.00415755	-0.025082
0.85140562248996	-0.00282581	-0.0158136
0.503676470588235	-0.0243624	-0.0332333
0.809688581314879	0.00684897	-0.00527924
0.777777777777778	0.000724958	-0.00166938
0.682310469314079	-0.0115351	-0.0244438
0.765486725663717	-0.0178207	-0.024126
0.784313725490196	-0.0245419	-0.0403861
0.651428571428571	-0.0129943	-0.0276635
0.761904761904762	-0.00616927	-0.0173392
0.644444444444444	-0.0288919	-0.0419587
0.631229235880399	-0.0361896	-0.0460371
0.821428571428571	0.0104138	-0.0048602
0.756849315068493	-0.00659502	-0.0226545
0.96	0.0213303	0.00633824
0.666666666666667	-0.013143	-0.031892
0.868613138686131	-0.0158266	-0.0213644
0.812829968944099	-0.00936348	-0.0207087
0.854341736694678	-0.0248427	-0.030623
0.784905660377359	-0.0304708	-0.0450474
0.850746268656716	0.00847495	-0.00190928
0.726457399103139	-0.0260767	-0.0412867
0.843342036553525	-0.000553145	-0.0201008
0.85589519650655	-0.00583627	-0.0231381
0.789554289203216	-0.0193003	-0.0445122
0.731428571428571	0.016051	0.00329335
0.816425120772947	-0.0127715	-0.0253285
0.723762567672081	-0.0146289	-0.0256423
0.773330976913542	-0.00190189	-0.0203113
0.726315789473684	-0.0180155	-0.031097
0.75	-0.0143767	-0.0294748
0.85952380952381	-0.00934402	-0.0245799
0.769783306581059	-0.0146325	-0.035555
0.747920447670901	-0.0225367	-0.0338507
0.813879453879454	-0.0053658	-0.0181654
0.842443729903537	-0.0128674	-0.0268202
0.702222222222222	-0.0321588	-0.046141
0.795645511428936	-0.0209709	-0.028443
0.850627053434161	0.00131669	-0.0102561
0.804416403785489	-0.0343501	-0.0470016
0.494082840236686	-0.0182829	-0.028206
0.798282355997143	-0.0202777	-0.0366762
0.723809523809524	-0.0251884	-0.0289568
0.848066298342541	-0.0110817	-0.0279595
0.798245614035088	-0.0064897	-0.0291893
0.780141843971631	-0.0175912	-0.0241554
0.775449629716704	-0.00457359	-0.0195254
0.816720257234727	-0.0124467	-0.0291396
0.845588235294118	-0.0174028	-0.0223974
0.834415584415585	-0.00465129	-0.0302363
0.841266628108733	-0.0212625	-0.0396762
0.84070796460177	-0.0238294	-0.0347013
0.745819397993311	0.00740026	-0.0014518
0.817095319356412	-0.0231104	-0.0339058
0.692307692307692	-0.0106567	-0.015713
0.737240075614367	-0.0347524	-0.0309012
0.853240740740741	-0.0339304	-0.0515926
0.827868852459016	-0.00292962	-0.019564
0.829411764705882	-0.0198216	-0.0381033
0.706140350877193	-0.0374231	-0.0450376
0.830578512396694	0.0102309	0.00379382
0.847560975609756	0.0083948	-0.00942753
0.857142857142857	-0.00659006	-0.013188
0.768595041322314	0.0013838	-0.0186688
0.687150837988827	-0.0225708	-0.0359209
0.859589041095891	-0.0258963	-0.0427534
0.779503105590062	-0.0247989	-0.036284
0.718875502008032	-0.0199788	-0.0347368
0.724489795918367	-0.0294754	-0.049599
0.734177215189873	6.54181e-05	-0.0135209
0.855172413793104	0.0292285	0.00158701
0.807531380753138	-0.0255256	-0.0423065
0.870588235294118	-0.046263	-0.0352751
0.842105263157895	0.000642762	-0.018514
0.785310734463277	-0.00146637	-0.0207808
0.2578125	-0.0122757	-0.0294687
0.580265095729013	0.0023502	-0.0282817
0.793745600804424	-0.0273363	-0.0470669
0.798611111111111	-0.0200818	-0.0361511
0.705882352941176	-0.0173784	-0.0454019
0.885	-0.00522296	-0.0222508
0.685333333333333	-0.0206198	-0.0198911
0.279538904899135	0.00449384	-0.00449362
0.831223628691983	0.00835441	-0.0106572
0.812688821752266	-0.0318851	-0.047851
0.786852589641434	0.00155674	-0.0120684
0.665116279069768	0.023276	0.0132926
0.758488194631475	-0.0407044	-0.0543655
0.743440233236152	-0.0191954	-0.0267907
0.790513833992095	-0.0198115	-0.0293373
0.778364116094987	-0.0110167	-0.0299206
0.875	-0.008656	-0.0276548
0.838926174496644	-0.0194476	-0.041987
0.809018567639257	-0.0233613	-0.0330724
0.866379310344828	-0.0383468	-0.0497874
0.820338983050847	-0.00142009	-0.0094821
0.822305312016503	-0.0227902	-0.0437455
0.803571428571429	-0.033887	-0.0543405
0.587912087912088	0.00166792	-0.0109545
0.742212377128617	-0.00242806	-0.0154151
0.870362856480408	-0.0111665	-0.0169338
0.805555555555556	-0.00611996	-0.0214843
0.88125	-0.0045537	-0.006183
0.7625	-0.044194	-0.0519914
0.906537931628348	0.0006839	-0.0197908
0.801049712814419	-0.00810547	-0.0329991
0.83206106870229	0.00991053	-0.00140626
0.799031476997579	-0.0222705	-0.0425747
0.37468982630273	-0.0111494	-0.017682
0.967342042122101	-0.0194964	-0.0311709
0.750716332378223	-0.0229176	-0.0274913
0.569169960474308	-0.0238464	-0.0469098
0.76	0.00070788	-0.0177328
0.805851063829787	-0.0295822	-0.0376551
0.714640198511166	0.0141179	-0.00590622
0.779874213836478	-0.0168435	-0.0319989
0.745161290322581	-0.0347444	-0.0471401
0.817672998643148	-0.0233902	-0.023528
0.819787985865724	-0.025775	-0.0340724
0.981818181818182	-0.0307382	-0.0411195
0.748275862068966	-0.0209592	-0.0330058
0.955128205128205	-0.00963699	-0.0125638
0.831458025247005	-0.0263553	-0.0394974
0.797560975609756	0.00209702	-0.015064
0.767441860465116	-0.00684468	-0.0119293
0.6	-0.0356727	-0.0474225
0.848598798970546	-0.0314426	-0.0404352
0.784313725490196	-0.00810452	-0.024336
0.796208530805687	0.0122362	0.00556529
0.848639455782313	-0.00969904	-0.0143242
0.952153110047847	-0.000258294	-0.0229054
0.805755395683453	-0.0115309	-0.0177534
0.717131474103586	-0.0152122	-0.0225231
0.904761904761905	-0.0293183	-0.0433281
0.743423661599471	-0.0144634	-0.0305738
0.80711528338305	-0.0228698	-0.0364507
0.859437751004016	-0.024417	-0.042524
0.839285714285714	-0.00910411	-0.0231442
0.780334728033473	-0.0235685	-0.0356584
0.790419161676647	-0.0113845	-0.0168342
0.795321637426901	0.00757684	-0.00710911
0.735537190082645	-0.0226185	-0.0367731
0.576158940397351	-0.0164401	-0.0330706
0.776978417266187	0.00161444	-0.0233323
0.753246753246753	-0.0216097	-0.0275682
0.590277777777778	0.0143413	-0.00598826
0.816053511705686	0.00423289	-0.00675685
0.766153846153846	-0.0153599	-0.0203691
0.734536082474227	-0.0168149	-0.041935
0.766304347826087	-0.0174425	-0.0185433
0.78328173374613	-0.00962365	-0.0230034
0.787247983870968	-0.0207365	-0.0341845
0.764705882352941	-0.00629982	-0.0188411
0.782688259109312	0.00520794	-0.0154954
0.802816901408451	-0.00648902	-0.0199082
0.573431570647085	-0.0195388	-0.0315422
0.81	0.00494842	-0.0141605
0.854748603351955	-0.0319265	-0.0413947
0.818660431025052	-0.0125594	-0.0296044
0.798165137614679	-0.0275626	-0.0425411
0.577777777777778	-0.0201515	-0.0329073
0.720136518771331	-0.0206449	-0.0280216
0.857142857142857	-0.0360872	-0.0461826
0.777292576419214	-0.0254014	-0.0430709
0.762666666666667	0.0070348	-0.00629928
0.826062639821029	-0.00396829	-0.0287884
0.75792507204611	-0.0307553	-0.0397764
0.842293906810036	-0.0283735	-0.0401839
0.771623143881208	-0.0300603	-0.0339887
0.785714285714286	-0.00525251	-0.0131404
0.781931464174455	-0.0203945	-0.0235968
0.808790045454163	-0.0069131	-0.0248571
0.710526315789474	-0.0368272	-0.0514368
0.72384797588286	0.00474639	-0.0200654
0.851123595505618	-0.0234244	-0.0401629
0.815384615384615	-0.0596385	-0.0737001
0.67015650296816	-0.0433115	-0.0534932
0.785992217898833	0.00118933	-0.00640841
0.9	0.00654865	-0.00331918
0.687570883596247	-0.00533743	-0.0211084
0.735294117647059	-0.00390872	-0.0223457
0.66897180901443	-0.0245954	-0.0383207
0.747685185185185	-0.0384668	-0.0467138
0.745133534303849	-0.0025065	-0.0183674
0.843283582089552	-0.0419322	-0.0469099
0.794685990338164	-0.000545793	-0.0251545
0.664948453608248	-0.019844	-0.0257229
0.84280303030303	0.00606332	-0.00104974
0.75	-0.0146352	-0.02965
0.744498596957613	-0.0114641	-0.0212432
0.83816342279002	-0.000640749	-0.020824
0.730569948186528	-0.025652	-0.0249232
0.834586466165414	-0.0236537	-0.0268581
0.814814814814815	0.000281848	-0.00563265
0.85945945945946	-0.0341262	-0.0521221
0.817751154960457	-0.0136157	-0.0267355
0.768339768339768	-0.0398588	-0.0615218
0.852272727272727	-0.00219532	-0.0157749
0.72	-0.00267138	-0.0151376
0.804169660499371	-0.0272707	-0.0310111
0.725212464589235	-0.00967873	-0.00899872
0.850785340314136	0.0256295	0.00667745
0.692592592592593	0.00618422	-0.00746534
0.653333333333333	-0.0157939	-0.027417
0.754777070063694	-0.0142289	-0.0329113
0.838790931989924	0.0182484	0.00553051
0.751918158567775	0.0219755	0.00901711
0.762068965517241	-0.016619	-0.0259989
0.825	-0.00380847	-0.0180149
0.813559322033898	-0.0211714	-0.0359937
0.848605577689243	-0.0402545	-0.0520307
0.849056603773585	-0.0169279	-0.0366564
0.787375415282392	-0.0119314	-0.0290571
0.848942598187311	-0.0148144	-0.0309493
0.817853129202823	-0.0327618	-0.0474744
0.805357084060452	0.00598323	-0.00512234
0.791044776119403	-0.0203483	-0.0348484
0.773879531484439	-0.0085415	-0.0207956
0.846875	-0.00727085	-0.0240479
0.794233258797223	-0.0381728	-0.0435648
0.739766081871345	-0.0108079	-0.0263163
0.832335329341317	-0.00150083	-0.0185009
0.832007032478949	-0.0092007	-0.0293346
0.874396135265701	-0.0328888	-0.0380528
0.583333333333333	-0.00228397	-0.0250061
0.677570093457944	-0.0136272	-0.0332328
0.853909465020576	-0.0253602	-0.0406671
0.772388059701492	0.00211463	-0.0119958
0.828793774319066	-0.00786359	-0.0192159
0.726384364820847	-0.0102699	-0.0151967
0.720588235294118	0.0113254	-0.00500725
0.617737003058104	-0.0238446	-0.0410656
